category,product_name,brand,price,rating_avg,rating_count,scrape_date
SSD,GUDGA 512GB M.2 2280 PCIe 4.0x4 NVME SSD Read Speed Up to 7200MB/S 3D TLC NAND Flash Internal Solid State Drive for PS5 PC Desktop Laptop Game-Player With Heatsink,Unknown,79.99,3.7,3,2026-01-14
SSD,"WD_BLACK SN8100 NVMe SSD - 1TB, With Heatsink, M.2 2280 PCI-Express 5.0 x4 Internal Solid State Drive (SSD) WDS100T1XHM-00CMT0",Unknown,329.99,4.8,29,2026-01-14
SSD,GUDGA M2 SSD NVMe 512GB M.2 2280 PCIe Gen 3.0X4 SSD Internal Solid State Drive Computer Disk Data Storage 3D TLC NAND Flash Hard Drives For PC Desktop Laptop,Unknown,61.99,,,2026-01-14
SSD,Optane Memory M10  64Gb M.2 80,Unknown,98.49,4.8,5,2026-01-14
SSD,GUDGA 512GB M.2 2280 PCIe 3.0x4 NVME SSD Read Speed Up to 3300MB/S 3D TLC NAND Flash Internal Solid State Drive for PC Desktop Laptop Game-Player With Heatsink,Unknown,65.99,,,2026-01-14
SSD,Samsung PM883 960GB 3D TLC SATA 6Gb/s 2.5-Inch Enterprise SSD - MZ7LH960HAJR-00005 MZ-7LH9600,Unknown,166.95,,,2026-01-14
SSD,Crucial T710 M.2 2280 1TB PCI-Express 5.0 x4 TLC NAND² Internal Solid State Drive (SSD) CT1000T710SSD5,Unknown,174.99,,,2026-01-14
SSD,Seagate Firecuda 520 1TB Performance Internal Solid State Drive SSD PCIe Gen4 X4 NVMe 1.3 for Gaming PC Gaming Laptop Desktop - 3-year Rescue Service (ZP1000GM3A002),Unknown,159.00,4.7,215,2026-01-14
SSD,"SAMSUNG 980 M.2 2280 1TB PCI-Express 3.0 x4, NVMe 1.4 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V8V1T0BW",Unknown,229.75,5.0,1,2026-01-14
SSD,"SAMSUNG 980 M.2 2280 1TB PCI-Express 3.0 x4, NVMe 1.4 V-NAND MLC Internal Solid State Drive (SSD) MZ-V8V1T0B/AM,MZ-V8V1T0BW",Unknown,229.70,5.0,2,2026-01-14
SSD,"GUDGA 960GB 2.5"" Internal Solid State Drive Sata3 SSD",Unknown,101.99,,,2026-01-14
SSD,Crucial T710 M.2 2280 2TB PCI-Express 5.0 x4 TLC NAND² Internal Solid State Drive (SSD) CT2000T710SSD8,Unknown,389.00,,,2026-01-14
SSD,"Seagate BarraCuda 510 M.2 2280 1TB PCIe G3 x4, NVMe 1.3 3D TLC Internal Solid State Drive (SSD) ZP1000CM3A001",Unknown,141.70,4.9,49,2026-01-14
SSD,"Lexar 2TB NM790 SSD PCIe Gen4 NVMe M.2 2280 Internal Solid State Drive, Up to 7400/6500 MB/s Read/Write, Compatible with PS5, for Gamers and Creators, Black (LNM790X002T-RNNNU)",Unknown,259.99,,,2026-01-14
SSD,Samsung PM883 480GB SATA 6Gb/s 2.5-Inch Enterprise SSD - MZ7LH480HAHQ-00005,Unknown,199.00,5.0,1,2026-01-14
SSD,"MSI SPATIUM M450 M.2 2280 1TB PCI-Express 4.0 x4, NVMe 1.4 3D NAND Internal Solid State Drive (SSD)",Unknown,174.98,4.6,78,2026-01-14
SSD,"SAMSUNG 990 PRO w/Heatsink SSD 4TB, PCIe Gen4 M.2 2280 Internal Solid State Hard Drive, Seq. Read Speeds Up to 7,450MB/s for High End Computing, Workstations, Compatible w/PlayStation 5, MZ-V9P4T0CW",Unknown,599.99,,,2026-01-14
SSD,GIGABYTE AORUS NVMe Gen4 SSD 1TB M.2 2280 PCI-Express 4.0 x4 3D TLC Internal Solid State Drive (SSD) Dual Side Copper GP-ASM2NE6100TTTD,Unknown,141.78,4.3,98,2026-01-14
SSD,"SAMSUNG 870 QVO Series 2.5"" 8TB SATA III Samsung 4-bit QLC V-NAND Internal Solid State Drive (SSD) MZ-77Q8T0BW",Unknown,"1,011.15",,,2026-01-14
SSD,"SAMSUNG 990 PRO w/ Heatsink Gaming Package M.2 2280 1TB PCI-Express Gen 4.0 x4, NVMe 2.0 V7 V-NAND 3bit MLC Internal Solid State Drive (SSD) MZ-V9P1T0GW",Unknown,289.95,,,2026-01-14
SSD,"Crucial P3 Plus 4TB PCIe Gen4 3D NAND NVMe M.2 SSD, up to 5000MB/s - CT4000P3PSSD8",Unknown,497.99,,,2026-01-14
SSD,WD SN740 2TB 1TB 512GB SSD NVMe M.2 2230 PCIe Gen 4x4 SSD for Microsoft Surface ProX Surface Laptop 3 Steam Deck,Unknown,227.02,,,2026-01-14
SSD,Samsung PM883 MZ7LH3T8HMLT 3.84TB SATA 6Gb/s 2.5-Inch Enterprise SSD (MZ7LH3T8HMLT-00005),Unknown,699.00,5.0,1,2026-01-14
SSD,SAMSUNG 990 Pro 4TB M.2 2280 PCIe 4.0 x4 NVMe SSD MZ-V9P4T0CW,Unknown,599.99,,,2026-01-14
SSD,Western Digital WD PC SN740 2TB M.2 2230 NVMe PCIe Gen 4x4 SSD - Steam Deck,Unknown,227.45,,,2026-01-14
SSD,"GIGABYTE AORUS Gen4 M.2 2280 2TB PCI-Express 4.0 x4, NVMe 1.3 3D TLC Internal Solid State Drive (SSD) GP-AG42TB",Unknown,218.66,4.2,98,2026-01-14
SSD,Kingston NV2 M.2 2280 2TB PCIe 4.0 x4 NVMe Internal Solid State Drive (SSD) SNV2S/2000G,Unknown,441.42,4.0,7,2026-01-14
SSD,Samsung MZ1L23T8HBLA-00A07 PM9A3 3.8TB NVMe PCIe Gen4 V6 M.2 22x110mm SSD,Unknown,899.00,,,2026-01-14
SSD,"Crucial P3 4TB PCIe Gen3 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT4000P3SSD8",Unknown,489.00,,,2026-01-14
SSD,"Crucial T705 2TB PCIe Gen5 NVMe M.2 SSD with Heatsink - Up to 14,500 MB/s - Game Ready - Internal Solid State Drive (PC) - +1mo Adobe CC - CT2000T705SSD5",Unknown,379.99,,,2026-01-14
SSD,"SAMSUNG 870 EVO Series 2.5"" 250GB SATA III V-NAND Internal Solid State Drive (SSD) MZ-77E250B/AM",Unknown,119.95,,,2026-01-14
SSD,"samsung 870 evo 250gb sata 2.5"" internal solid state drive (ssd) (mz-77e250)",Unknown,119.95,,,2026-01-14
SSD,Seagate FireCuda 540 GEN5 SSD M.2 2280M.2 2280 2TB PCI-Express 5.0 x4 3D TLC Internal Solid State Drive (SSD) ZP2000GM3A004,Unknown,329.00,4.0,2,2026-01-14
SSD,SAMSUNG 990 Pro 4TB M.2 2280 PCIe 4.0 x4 NVMe SSD MZ-V9P4T0B/AM,Unknown,599.00,,,2026-01-14
SSD,GUDGA GSL Series 256GB 2.5 Inch SATA3 Solid State Drive SSD TLC Granular For Desktop Computer Laptop,Unknown,41.99,,,2026-01-14
SSD,"Samsung 870 QVO 8 TB SATA 2.5 Inch Internal Solid State Drive (SSD) (MZ-77Q8T0), Black",Unknown,949.65,,,2026-01-14
SSD,Transcend MTS420 120GB M.2 SATA-III SSD (TS120GMTS420S),Unknown,37.09,5.0,1,2026-01-14
SSD,"SAMSUNG 870 QVO Series 2.5"" 2TB SATA III Samsung 4-bit MLC V-NAND Internal Solid State Drive (SSD) MZ-77Q2T0B/AM",Unknown,459.00,,,2026-01-14
SSD,"Seagate BarraCuda 530 M.2 2280 2TB PCIe G4 x4, NVMe 2.0  Internal Solid State Drive (SSD)",Unknown,249.00,,,2026-01-14
SSD,TiPlus7100 M.2 2280 2TB PCIe 4.0 x4 NVMe 1.4 232-layer 3D NAND flash Internal Solid State Drive (SSD) For Desktop PC Laptop PS5,Unknown,318.20,,,2026-01-14
SSD,Lexar NM620 M.2 2280 512GB PCIe Gen3x4 NVMe 3D TLC Internal Solid State Drive (SSD) LNM620X512G-RNNNG,Unknown,182.19,,,2026-01-14
SSD,"F/S MZ-77Q8T0B/AM Samsung 870 QVO Series 8TB SATA III 2.5"" Internal SSD",Unknown,879.95,,,2026-01-14
SSD,Samsung MZ1L21T9HCLS-00A07 PM9A3 1.9TB NVMe PCIe Gen4 V6 M.2 22x110mm SSD,Unknown,699.00,,,2026-01-14
SSD,ADATA SU650 1TB 3D-NAND SATA 2.5 inch Internal SSD (ASU650SS-1TT-R),Unknown,140.99,,,2026-01-14
SSD,Solidigm SSDSC2KB038TZ1Z D3-S4520 3.84TB Sata 6gbps 2.5 Inch SSD,Unknown,"1,401.20",,,2026-01-14
SSD,"fanxiang 256GB SSD SATA 2.5'' 6Gb/s 3D NAND QLC Internal Solid State Drive, Up to 530 MB/s SLC Cache for Laptop and PC Desktop Storage Performance Boost 7mm(0.28) S101Q",Unknown,34.99,4.5,2,2026-01-14
SSD,SAMSUNG (MZ-V8V1T0B/AM) 980 SSD 1TB - M.2 NVMe Interface Internal Solid State Drive with V-NAND Technology (MZ-V8V1T0B/AM),Unknown,229.95,,,2026-01-14
SSD,"KINGSTON Q500 2.5"" 480GB SATA III Solid State Drive (SSD) SQ500S37/480G",Unknown,102.05,4.6,62,2026-01-14
SSD,"Crucial T705 2TB PCIe Gen5 NVMe M.2 SSD - Up to 14,500 MB/s - Game Ready - Internal Solid State Drive (PC) - +1mo Adobe CC - CT2000T705SSD3",Unknown,355.00,,,2026-01-14
SSD,"Seagate Nytro 5350S  3.84 TB SSD - Read Intensive  internal  2.5""  PCIe 4.0 x4 (NVMe) Model XP3840SE70065",Unknown,"1,345.65",,,2026-01-14
SSD,ADATA 2TB Legend 710 PCIe Gen3 x4 M.2 2280 SSD Solid State Disk,Unknown,339.00,,,2026-01-14
SSD,"ORICO 512GB NVMe SSD, M.2 NVMe SSD PCIe Gen4x4 2280, 3D NAND Internal Solid State Drive, Read Speed up to 5200 MB/s, Compatible with PS5, Storage for PC, Desktop and Laptops-J20",Unknown,89.99,,,2026-01-14
SSD,Seagate 1.92TB Nytro 5350S PCIE 512E 2.5S Bare Solid State Drive,Unknown,729.11,,,2026-01-14
SSD,Lexar Professional NM1090 PRO 4TB PCIe Gen 5x4 NVMe M.2 Internal SSD,Unknown,648.18,,,2026-01-14
SSD,Lexar Professional NM1090 PRO 2TB PCIe Gen 5x4 NVMe M.2 Internal SSD,Unknown,356.60,,,2026-01-14
SSD,anicorn bBest-selling M2 2280 PCIe protocol 4.0 SSD high-speed solid-state drive 1080PRO 4TB,Unknown,89.99,,,2026-01-14
SSD,anicorn bBest-selling M2 2280 PCIe protocol 4.0 SSD high-speed solid-state drive 1080PRO 4TB 1TB NGFF,Unknown,85.01,,,2026-01-14
SSD,anicorn Foot Capacity 2.5-inch SATA 3 interface SSD solid-state drive for desktop laptops and high-speed built-in solid-state drives in notebook computers blue,Unknown,38.99,,,2026-01-14
SSD,Transcend 830S 512 GB Solid State Drive - SATA (SATA/600) - Internal - M.2 2280,Unknown,173.41,,,2026-01-14
SSD,"Seagate BarraCuda 520 M.2 2280 1TB PCIe G4 x4, NVMe 1.4 Internal Solid State Drive (SSD)",Unknown,189.00,,,2026-01-14
SSD,"Seagate BarraCuda 520 M.2 2280 2TB PCIe G4 x4, NVMe 1.4 Internal Solid State Drive (SSD)",Unknown,239.00,,,2026-01-14
SSD,"Seagate BarraCuda 520 M.2 2280 4TB PCIe G4 x4, NVMe 1.4 Internal Solid State Drive (SSD)",Unknown,469.00,,,2026-01-14
SSD,Used - Like NewHP FX900 Pro 2TB Gaming NVMe Gen 4 SSD M.2 2280 PCIe 4.0 Internal Solid State Hard Drive Disk for PS5 Storage Expansion Up to 7400MB/s - 4A3U1AA#ABB,Unknown,189.99,5.0,2,2026-01-14
SSD,Samsung PM883 MZ7LH1T9HMLT 1.92TB SATA 6Gb/s 2.5-Inch Enterprise SSD (MZ7LH1T9HMLT-00005),Unknown,485.00,,,2026-01-14
SSD,Kingston 258881 Ssd Skc3000d 2048g 2048g Kc3000 Pcie4.0 Nvme M.2 Ssd,Unknown,359.99,,,2026-01-14
SSD,"Crucial T700 1TB Gen5 NVMe M.2 SSD - Up to 11,700 MB/s - DirectStorage Enabled - CT1000T700SSD3 - Gaming, Photography, Video Editing & Design - Internal Solid State Drive",Unknown,209.50,,,2026-01-14
SSD,"Corsair MP400 M.2 2280 4TB PCI-Express 3.0 x4, NVMe 1.3 3D QLC Internal Solid State Drive (SSD) CSSD-F4000GBMP400",Unknown,599.00,4.8,23,2026-01-14
SSD,Micron 9550 MAX 6.25 TB Solid State Drive E3.S Internal PCI Express NVMe 5.0 (MTFDLBQ6T4THB-1BK1DABYYR),Unknown,"1,621.57",,,2026-01-14
Laptop,"Acer Aspire Go 15.6"" Laptop AMD Ryzen 7 7730U, 32GB RAM, 1TB SSD (NX.JQJAA.001)",Acer,699.99,4.4,84,2026-01-14
Laptop,"ACEMAGIC Laptop Computer, 16GB DDR4 512GB SSD, 17.3 Inch Laptop with Intel Quad-Core N95(Up to 3.6GHz), Metal Shell, BT5.0, 5G WiFi, USB3.2, Type_C, Webcam, Long Battery Life, 180° Open Angle",Unknown,388.00,,,2026-01-14
Laptop,MSI Venture 16 AI TouchScreen Laptop Intel Core Ultra 7 255H 32GB DDR5 RAM 512GB SSD Intel Arc Graphics (A2HMTG-046US),Unknown,949.99,4.5,2,2026-01-14
Laptop,"RefurbishedHP EliteBook 840 G8 Laptop Intel Core i5-1145G7 16GB Memory 256 GB SSD 14.0"" FHD Touchscreen Windows 11 Pro",HP,289.99,,,2026-01-14
Laptop,"Asus VivoBook 16"" Copilot+ PC Laptop AMD Ryzen AI 7 350 16GB DDR5 Memory 512GB PCIE SSD Windows 11 Home",Unknown,849.99,4.4,126,2026-01-14
Laptop,"Acer Aspire Go 15 15.6"" Laptop Intel Core i7-13620H - 16GB DDR5 RAM - 512GB SSD - Windows 11 Home (AG15-71P-794K)",Unknown,719.99,4.8,6,2026-01-14
Laptop,"RefurbishedDell Latitude 5420  Laptop Intel Core i7-1185G7 3.0 GHz 32GB RAM 512GB SSD 14"" FHD Windows 11 Pro",DELL,349.99,4.4,21,2026-01-14
Laptop,"Lenovo V-Series V15 Business Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U, 16GB RAM, 512GB SSD, Numeric Keypad, HDMI, RJ45, Webcam, Wi-Fi, Windows 11 Pro, Black",Lenovo,513.69,4.0,18,2026-01-14
Laptop,"HP 17.3 HD+ Touch Laptop,Intel Core i7-1355U(up to 4.7 GHz),Wi-Fi and Bluetooth,64 GB RAM,1 TB SSD+2T HDD,Windows 11 Pro,Silver",Unknown,"1,369.99",,,2026-01-14
Laptop,"Lenovo Yoga 7 16IML9 16"" Touchscreen Convertible Notebook - Intel Core Ultra 7 155U - 16 GB - 1 TB SSD - Windows 11 Home - Webcam - IEEE 802.11ax Wireless LAN Standard (83DL0002US)",Unknown,839.00,,,2026-01-14
Laptop,"ASUS TUF A18 5070 Gaming Laptop, 18"" WQXGA 240Hz Display, AMD Ryzen 7 260, NVIDIA RTX 5070, 16GB RAM, 1TB SSD, RGB Backlit KB, Windows 11, Grey",Unknown,"2,299.00",,,2026-01-14
Laptop,"ASUS TUF F16 RTX 4050 Gaming Laptop, 16"" FHD+ 144Hz, Intel Core 5 210H(Beats Intel i5-14500), NVIDIA RTX 4050,16GB DDR5 RAM, 1TB SSD, RGB Backlit KB",Unknown,"1,199.00",,,2026-01-14
Laptop,"HP OmniBook 7 16"" Laptop - Intel Core 9 270H - 2K OLED 120Hz Touchscreen - 32GB Memory - 1TB SSD - Windows 11 Home 16-az0595cl",HP,"1,254.99",,,2026-01-14
Laptop,"Lenovo ThinkBook 16 Gen 7 16.0"" Qualcomm Snapdragon X Plus X1P-42-100 Qualcomm Adreno 16GB Memory 512GB SSD Windows 11 Pro 21NH000JUS",Unknown,"1,155.99",3.0,1,2026-01-14
Laptop,"RefurbishedDell Latitude 7420 Laptop Intel Core i5-1145G7 16GB RAM 256GB SSD 14"" FHD Webcam Windows 11 Pro",Unknown,249.99,4.4,65,2026-01-14
Laptop,"HP OmniBook 5 Laptop Computer 14"" 2K Snapdragon X 16 GB memory;256 GB SSD",Unknown,499.99,,,2026-01-14
Laptop,"RefurbishedDELL Latitude 5320 2in1 Laptop Intel Core i7-1185G7 2.60 GHz  32 GB Memory 512 GB SSD Intel Iris Xe Graphics 13.3"" Touchscreen Windows 11 Pro 64-bit",Unknown,359.99,4.0,1,2026-01-14
Laptop,"HP 17.3"" HD+ Business Laptop Touchscreen Intel Core Ultra 7 255U (Beats i7-13620H) 64GB DDR5 RAM 2TB SSD Intel Graphics Wi-Fi 6 BT 5.4 Webcam HDMI 1.4 Backlit KB Fingerprint Windows 11 Home Blue",Unknown,"1,379.00",,,2026-01-14
Laptop,"Lenovo ThinkPad T1g Gen 8 16"" Notebook - Intel Core Ultra 7 255H - 32 GB - 1 TB SSD - Windows 11 Pro - NVIDIA GeForce RTX 5060 8 GB - Webcam - Wi-Fi 7 (21TD0010US)",Unknown,"3,859.00",,,2026-01-14
Laptop,"RefurbishedLenovo X1 Carbon Gen 9 Laptop, Intel i7 1185G7 3.0Ghz, 16GB RAM, 256GB NVMe SSD, 1080p FHD, Windows 11 Pro (Grade B)",Unknown,614.99,,,2026-01-14
Laptop,"HP OmniBook 7 Laptop Computer 16"" WQXGA Intel Core 9 32 GB memory;2 TB SSD",Unknown,"1,099.99",,,2026-01-14
Laptop,"RefurbishedDELL Latitude 7400 Laptop Intel Core i5-8365U (1.60GHz) 16 GB Memory 256 GB SSD Intel UHD Graphics 14.0"" Windows 11 Pro",Unknown,199.99,3.8,8,2026-01-14
Laptop,"MSI Raider - 18"" GeForce RTX 5080 Laptop GPU - AMD Ryzen 9 9955HX3D - 32GB DDR5 5600MHz Memory - 2 TB SSD - Wi-Fi 7 Windows 11 Pro Gaming Laptop - 120 Hz Mini LED (Raider A18 HX A9WIG-082US )",Unknown,"3,089.43",,,2026-01-14
Laptop,"MSI - 18"" GeForce RTX 5080 Laptop GPU - Intel Core Ultra 9 285HX - 64GB DDR5 6400MHz Memory - 4 TB SSD - Wi-Fi 7 Windows 11 Home Gaming Laptop - 120 Hz Mini LED (Raider 18 HX AI A2XWIG-014US )",Unknown,"3,399.00",5.0,3,2026-01-14
Laptop,"Lenovo Yoga Pro 9i Aura Edition Laptop, 16""  Glass,Intel Core Ultra 9 285H,32GB,  RTX 5050  GPU 8GB GDDR7, 1TB SSD,Win 11 Pro",Lenovo,"1,849.00",,,2026-01-14
Laptop,"Acer Aspire Go 15.6"" FHD IPS Touch Screen Laptop, AMD Ryzen 5 7520U (>Core i5-1235U),  8GB LPDDR5 / 512GB NVMe SSD, Wi-Fi 6E, HDMI 2.1, Win11 Home",Acer,411.99,,,2026-01-14
Laptop,"ASUS TUF F16 16"" FHD+ 165Hz Gaming Laptop, 14th Gen Intel 16-Core i7-14650HX(>i9-13900HX), GeForce RTX 5060 8GB GDDR7, 32GB DDR5 RAM, 1TB PCIe 4.0 SSD, RGB Backlit KB, Thunderblot 4, RJ45, Win11 Pro",Unknown,"1,369.00",,,2026-01-14
Laptop,"Lenovo LOQ Gaming Laptop 15.6"" 144Hz IPS FHD Intel Core i7-13650HX NVIDIA GeForce RTX 5060 64GB DDR5 RAM 1TB SSD Backlit KB HDMI 2.1 DP 1.4 Wi-Fi 6 Up to 7 Hrs 2 x 2W Copilot Windows 11 Home Grey",Unknown,"1,596.00",,,2026-01-14
Laptop,"MSI Vector A16 Gaming Laptop, 16"" WQXGA 240Hz Display, AMD Ryzen 9 8940HX (Up to 5.3 GHz), Geforce RTX 5070 Ti with 12GB GDDR7, 32GB DDR5 / 2TB PCIe SSD, 4 Zone RGB Keyboard, RJ-45, WiFi 7, Win11 Pro",Unknown,"2,263.99",,,2026-01-14
Laptop,"Dell Inspiron 3000 Home & Business Laptop Notebook ,15.6"" FHD Touch Display,13th Gen Intel i5-1334U(Beat I7-1250U),32GB RAM,1TB SSD, Bluetooth, Wi-Fi, Windows 11 Pro/Microsoft Office License",Unknown,629.79,,,2026-01-14
Laptop,"MSI Raider GE68HX 16 Gaming Laptop, 16"" FHD+ IPS 144Hz Display, Intel 24-core i9-14900HX Processor, NVIDIA GeForce RTX 4070 8GB Graphic, 64GB DDR5  4TB PCIe SSD, RGB Backlit, Windows 11 Pro",Unknown,"2,919.85",,,2026-01-14
Laptop,"Lenovo IdeaPad 1i (15.6"" FHD Touchscreen, Intel Core i5-1334U (> i7-1255U), 16GB RAM, 512GB SSD), Laptop for Home, Student, Business, Webcam w/ Shutter, 10-Hour Long Battery Life, Wi-Fi 6, Win 11 Pro",Unknown,483.79,,,2026-01-14
Laptop,"MSI Vector A16 - 16.0"" QHD+ 240Hz GeForce RTX 5070 Ti Laptop GPU - Ryzen 9-8940HX(2.40-5.30 GHz) - 16GB DDR5 Memory - 1TB SSD -  Wi-Fi 7 Windows 11 Home Gaming Laptop(Vector A16 HX A8WHG-048US )",Unknown,"1,789.99",,,2026-01-14
Laptop,"ASUS - TUF Gaming F16 16"" FHD+ 165Hz Gaming Laptop - Intel Core i7-14650HX - 32GB RAM - NVIDIA GeForce RTX 5060 - 1TB SSD - Jaeger Gray",ASUS,"1,389.00",,,2026-01-14
Laptop,"ACEMAGIC Gaming Laptop 15.6-in AMD Ryzen 7 5825U(8C/16T), Radeon RX Vega 8 Graphics,15.6 FHD Display,16GB RAM 512GB NVMe SSD Laptop Computer with Backlit KB,Type_C (Full Function),WiFi 6, 53Wh Battery",Unknown,799.00,2.6,7,2026-01-14
Laptop,"Acer Nitro V AI Gaming Laptop, 15.6 FHD 165Hz IPS Display, Intel Core i5-13420H (Up to 4.6 GHz), NVIDIA GeForce RTX 5050 8GB GDDR7, 64GB DDR5 / 2TB SSD, Backlit Keyboard, Wi-Fi 6, Win11 Home",Unknown,"1,352.99",,,2026-01-14
Laptop,AORUS MASTER 16 Gaming Laptop - 240Hz 2560x1600 OLED - NVIDIA GeForce RTX 5080 - Intel Core Ultra 9 275HX - 2TB SSD with 32GB DDR5 RAM - Windows 11 Home AD (AORUS MASTER 16 BYHC5USE65SH),Unknown,"2,899.99",,,2026-01-14
Laptop,"Dell Inspiron 3000 Home & Business Laptop Notebook ,15.6"" FHD Touch Display,13th Gen Intel i5-1334U(Beat I7-1250U),32GB RAM,512GB SSD, Bluetooth, Wi-Fi, Windows 11 Home/Microsoft Office License",DELL,579.79,,,2026-01-14
Laptop,"Alienware 16 Area-51 Gaming Laptop AA16250-16"" WQXGA 240Hz Display, Intel Core Ultra 9-275HX, 32GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 5070Ti, Windows 11 Home, Onsite Service - Liquid Teal",Unknown,"2,872.99",,,2026-01-14
Laptop,"HP OMEN 16"" IPS FHD+ 144Hz Gaming Laptop NVIDIA GeForce RTX 5060 8GB GDDR7 AMD Ryzen 9 8940HX (> i9-14900HX) 64GB DDR5 RAM 1TB SSD  RGB Backlit KB HDMI 2.1  Wi-Fi 6E BT 5.3 Win 11 Pro Shadow Black",Unknown,"1,879.00",,,2026-01-14
Laptop,"Acer Predator Helios Neo AI Gaming Laptop, 16"" WQXGA 240Hz 500-nits Display, Intel Core Ultra 9 275HX (>Core i9-14900HX), 64GB DDR5 / 2TB SSD, GeForce RTX 5070Ti 12GB GDDR7, Thunderbolt 4, Win11 Home",Unknown,"2,451.99",,,2026-01-14
Laptop,"MSI Katana 15.6 165Hz WQXGA Gaming Laptop, Intel 24-Core i9-14900HX(Up to 5.8 GHz), NVIDIA Geforce RTX 5070 with 8GB GDDR7, 64GB DDR5 4TB PCIe 4.0 SSD, 4 Zone RGB Keyboard, RJ-45, Win11 Pro",Unknown,"2,799.99",,,2026-01-14
Laptop,"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i7-13620H Upto 4.9GHz, 16GB RAM, 1TB SSD, Windows 11 Pro",Lenovo,661.99,,,2026-01-14
Laptop,"HP Victus Gaming Laptop 15.6"" FHD IPS 144 Hz AMD Ryzen 7 7445HS (Beat i7-13620H) GeForce RTX 4050 64GB DDR5 RAM 2TB SSD Backlit KB HDMI 2.1 Wi-Fi 6 Copilot AI Windows 11 Pro Silver | Laptop Stand",Unknown,"1,299.00",5.0,1,2026-01-14
Laptop,"ASUS Vivobook 15.6"" Full HD Laptop Intel core i5-1235U (Beats i7-1165G7) 40GB RAM 2TB SSD Wi-Fi Bluetooth HDMI 1.4 USB-C 3.2 Webcam HD Long Battery life Windows 11 Pro Blue | Valued Gift Set",ASUS,799.00,,,2026-01-14
Laptop,"Acer Nitro V AI Gaming Laptop, 16 WUXGA 180Hz IPS Display, AMD Ryzen 5 240 (>Core i7-13620H), NVIDIA GeForce RTX 5050 8GB GDDR7, 16GB DDR5 / 1TB SSD, RGB Backlit KB, Wi-Fi 6E, Win11 Home",Unknown,"1,051.99",,,2026-01-14
Laptop,"ASUS TUF A16 16"" FHD+ 165Hz Gaming Laptop, AMD Ryzen AI  9 270 CPU(Up to 5.2 GHz), NVIDIA GeForce RTX 5070 8GB GDDR7, 32GB DDR5 RAM 1TB PCIe 4.0 SSD, RGB Backlit KB, RJ45, Win11 Pro",Unknown,"1,807.99",,,2026-01-14
Laptop,"Dell Inspiron 3000 Home & Business Laptop Notebook ,15.6"" FHD Touch Display,13th Gen Intel i5-1334U(Beat I7-1250U),16GB RAM,1TB SSD, Bluetooth, Wi-Fi, Windows 11 Pro/Microsoft Office License",Unknown,579.79,,,2026-01-14
Laptop,"ASUS TUF A16 Gaming Laptop, 16"" FHD+ 165Hz 300 Nits Display, AMD Ryzen AI 9 270 CPU(>i9-13900H), GeForce RTX 5070 8GB GDDR7, 32GB DDR5 RAM 1TB PCIe 4.0 SSD, RGB Backlit KB, RJ45, Win11 Pro",Unknown,"1,795.99",,,2026-01-14
Laptop,"HP 17.3"" HD+ Business Laptop Touchscreen Intel Core Ultra 7 255U (Beats i7-13620H) 64GB DDR5 RAM 2TB SSD Intel Graphics Wi-Fi 6 BT 5.4 Webcam HDMI 1.4 Backlit KB Fingerprint Windows 11 Pro Blue",Unknown,"1,379.00",,,2026-01-14
Laptop,"Dell Inspiron 3000 Home & Business Laptop Notebook ,15.6"" FHD Touch Display,13th Gen Intel i5-1334U(Beat I7-1250U),32GB RAM,512GB SSD, Bluetooth, Wi-Fi, Windows 11 Pro/Microsoft Office License",Unknown,569.79,,,2026-01-14
Laptop,"MSI Thin Gaming Laptop, 15.6"" FHD IPS 144Hz Display, Intel Core i7-13620H (Up to 4.9GHz), NVIDIA GeForce RTX 4050 6GB GDDR6, 32GB RAM / 1TB SSD, Wi-Fi 6E, Bluetooth 5.3, Backlit Keyboard, Win11 Pro",Unknown,"1,420.99",,,2026-01-14
Laptop,"Samsung Galaxy Book 4 360 2 in 1 AI Laptop, 15.6"" FHD OLED Touchscreen 370 Nits Display, Intel 10-Core 7 150U(Beat i7-1355U), 16GB LPDDR5 512GB SSD, Fingerprint Reader, Backlit KB, Win11 Home",Unknown,"1,077.99",,,2026-01-14
Laptop,"Auusda Business Laptop, 32GB RAM 1TB SSD, Windows 11 Pro Home Computer, 15.6"" 1920 x 1080 Screen, Intel N95 CPU, Backlight Keyboard, Fingerprint Reader, Pink",Unknown,369.99,4.0,1,2026-01-14
Laptop,"MSI Thin 15 15.6"" Gaming Laptop, 144Hz, Intel Core i5-13420H, NVIDIA GeForce RTX 3050 4GB, 16GB DDR4 Memory, 512GB NVMe SSD, Windows 11 - B13UC-1000US",Unknown,703.80,,,2026-01-14
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 32GB RAM, 256 GB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Home, HUB",HP,699.79,,,2026-01-14
